MovieID,Title,Genres,key,year,n_ratings,mean_rating
11203,Dirty Mary Crazy Larry,Action|Crime|Drama|Romance,Dirty Mary Crazy Larry,1974,38,3.092105263
11204,Angels Over Broadway,Adventure|Comedy|Crime|Drama,Angels Over Broadway,1940,3,3
11205,Fortress,Action|Thriller,Fortress (1985),1985,5,3.3
11206,Step Up,Drama|Romance,Step Up,2006,550,3.440909091
11207,Zoom,Adventure|Comedy|Drama|Fantasy,Zoom,2006,119,2.508403361
11208,"Bon Cop, Bad Cop",Action|Comedy|Crime|Thriller,"Bon Cop, Bad Cop",2006,126,3.547619048
11209,"Tom, Dick and Harry",Comedy|Fantasy|Romance,"Tom, Dick and Harry",1941,4,3.125
11210,Mind Game,Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,Mind Game,2004,141,3.819148936
11211,Land of the Blind,Drama|Thriller,Land of the Blind,2006,4,3.5
11212,Half Nelson,Drama,Half Nelson,2006,1017,3.692723697
11213,"Moustache, La",Drama|Mystery|Thriller,"Moustache, La",2005,112,3.40625
11214,Wing Chun,Action|Comedy|Drama|Romance,Wing Chun,1994,5,3.8
11215,Executioners (Xian dai hao xia zhuan),Action|Comedy|Sci-Fi,Executioners (Xian dai hao xia zhuan),1993,4,3.375
11216,"Swordsman II (Legend of the Swordsman, The) (Xiao ao jiang hu zhi: Dong Fang Bu Bai)",Action|Fantasy,"Swordsman II (Legend of the Swordsman, The) (Xiao ao jiang hu zhi: Dong Fang Bu Bai)",1992,15,3.333333333
11217,Peking Opera Blues (Do ma daan),Action|Comedy,Peking Opera Blues (Do ma daan),1986,13,3.461538462
11218,Tideland,Drama|Fantasy|Thriller,Tideland,2005,406,3.392857143
11219,Good News,Comedy|Musical|Romance,Good News,1947,9,3.444444444
11220,Thunderbolt (Pik lik feng),Action|Crime,Thunderbolt (Pik lik feng),1995,10,2.85
11221,G Men,Crime|Drama,G Men,1935,17,3.705882353
11222,Adam's Apples (Adams æbler),Comedy|Drama,Adam's Apples (Adams æbler),2005,541,3.940850277
11223,Cabin in the Sky,Fantasy|Musical,Cabin in the Sky,1943,39,3.487179487
11224,Tol'able David,Drama,Tol'able David,1921,4,3.125
11225,02:37,Drama,02:37,2006,37,3.189189189
11226,Material Girls,Children|Comedy|Drama,Material Girls,2006,112,2.267857143
11227,Accepted,Comedy,Accepted,2006,1225,3.29755102
11228,Lie with Me,Drama|Romance,Lie with Me,2005,26,3.173076923
11229,Crime Busters,Action|Adventure|Comedy|Crime,Crime Busters,1977,12,3.375
11230,Att stjäla en tjuv,Comedy,Att stjäla en tjuv,1996,2,2.25
11231,Drömkåken,Comedy,Drömkåken,1993,3,2.5
11232,Shake It (En kort en lang),Comedy|Drama|Romance,Shake It (En kort en lang),2001,3,3.666666667
11233,Born to Kill,Crime|Drama|Film-Noir,Born to Kill,1947,34,3.426470588
11234,Heading South (Vers le sud),Drama,Heading South (Vers le sud),2005,16,3.15625
11235,7 Men from Now (Seven Men from Now),Western,7 Men from Now (Seven Men from Now),1956,25,3.64
11236,Captain January,Children|Comedy|Musical,Captain January,1936,5,3.3
11237,The Illusionist,Drama|Fantasy|Mystery|Romance,The Illusionist,2006,6379,3.81831008
11238,Adventures of Don Juan,Adventure|Romance,Adventures of Don Juan,1948,20,3.3
11239,State of the Union,Comedy|Drama,State of the Union,1948,28,3.482142857
11240,San Quentin,Drama,San Quentin,1937,5,2.6
11241,The Queen,Drama,The Queen,2006,2087,3.759463345
11242,36 Quai des Orfèvres (Department 36),Action|Crime|Drama|Thriller,36 Quai des Orfèvres (Department 36),2004,124,3.512096774
11243,Beerfest,Comedy,Beerfest,2006,858,3.077505828
11244,How to Eat Fried Worms,Children|Drama,How to Eat Fried Worms,2006,56,2.955357143
11245,Invincible,Drama,Invincible (2006),2006,737,3.59972863
11246,Idlewild,Crime|Drama|Musical,Idlewild,2006,83,2.93373494
11247,A Slight Case of Murder,Comedy|Crime,A Slight Case of Murder,1938,11,3.136363636
11248,The Syrian Bride,Drama,The Syrian Bride,2004,37,3.594594595
11249,"Sorry, Haters",Drama|Thriller,"Sorry, Haters",2005,7,2.857142857
11250,The Ritz,Comedy,The Ritz,1976,6,3
11251,My Geisha,Comedy,My Geisha,1962,2,2.5
11252,Blithe Spirit,Comedy|Drama|Fantasy|Romance,Blithe Spirit,1945,24,3.395833333
11253,The Music Box,Comedy,The Music Box,1932,7,3.285714286
11254,"Red Balloon, The (Ballon rouge, Le)",Children|Fantasy,"Red Balloon, The (Ballon rouge, Le)",1956,311,3.855305466
11255,Way Out West,Comedy|Western,Way Out West,1937,65,3.515384615
11256,Angel-A,Comedy|Drama|Fantasy|Romance,Angel-A,2005,258,3.5
11257,Green for Danger,Crime|Mystery,Green for Danger,1946,47,3.404255319
11258,A Chump at Oxford,Comedy,A Chump at Oxford,1940,8,3.0625
11259,Block-Heads,Comedy|War,Block-Heads,1938,13,3.384615385
11260,"Icicle Thief, The (Ladri di saponette)",Comedy|Fantasy,"Icicle Thief, The (Ladri di saponette)",1989,15,3.3
11261,Quinceañera,Drama,Quinceañera,2006,140,3.6
11262,The Puffy Chair,Drama|Romance,The Puffy Chair,2006,86,3.279069767
11263,Lassie,Adventure|Children,Lassie (2005),2005,61,2.93442623
11264,Mutual Appreciation,Comedy|Drama,Mutual Appreciation,2005,29,3.224137931
11265,The Wicker Man,Horror|Mystery|Thriller,"Wicker Man, The (2006)",2006,635,2.050393701
11266,Crossover,Action|Drama,Crossover,2006,18,1.722222222
11267,The Quiet,Crime|Drama|Mystery|Thriller,The Quiet,2005,128,3.0234375
11268,Sketches of Frank Gehry,Documentary,Sketches of Frank Gehry,2005,50,3.45
11269,Ivanhoe,Adventure|Romance,Ivanhoe (1982),1982,16,3.25
11270,Ronja Robbersdaughter (Ronja Rövardotter),Adventure|Children|Drama,Ronja Robbersdaughter (Ronja Rövardotter),1984,18,3.638888889
11271,Strul,Action|Comedy,Strul,1988,1,3
11272,Breaking Out (Vägen ut),Comedy|Drama,Breaking Out (Vägen ut),1999,1,1.5
11273,Yrrol: An Enormously Well Thought Out Movie (Yrrol - en kolossalt genomtänkt film),Comedy,Yrrol: An Enormously Well Thought Out Movie (Yrrol - en kolossalt genomtänkt film),1994,8,3.1875
11274,The Wind That Shakes the Barley,Drama|War,The Wind That Shakes the Barley,2006,558,3.704301075
11275,Blood on the Moon,Action|Drama|Western,Blood on the Moon,1948,3,3.333333333
11276,"Notti bianche, Le (White Nights)",Drama|Romance,"Notti bianche, Le (White Nights)",1957,37,3.783783784
11277,Fateless (Sorstalanság),Drama|War,Fateless (Sorstalanság),2005,29,3.413793103
11278,The Bravados,Drama|Western,The Bravados,1958,9,3.111111111
11279,The Sign of the Cross,Drama,The Sign of the Cross,1932,10,3.25
11280,"Criminal Life of Archibaldo de la Cruz, The (Ensayo de un crimen)",Comedy|Crime|Drama,"Criminal Life of Archibaldo de la Cruz, The (Ensayo de un crimen)",1955,12,3.791666667
11281,Overlord,Drama|War,Overlord,1975,17,3.470588235
11282,Severance,Comedy|Horror|Thriller,Severance,2006,273,3.203296703
11283,Time to Leave,Drama,Time to Leave,2005,49,3.326530612
11284,Hollywoodland,Crime|Drama|Mystery|Thriller,Hollywoodland,2006,422,3.11492891
11285,The Covenant,Action|Horror|Thriller,The Covenant,2006,325,2.787692308
11286,Jesse James,Action|Crime|Drama|Romance|Western,Jesse James,1939,53,3.160377358
11287,"Scar, The (Blizna)",Drama,"Scar, The (Blizna)",1976,4,3.125
11288,The Last Kiss,Comedy|Drama,The Last Kiss,2006,510,3.256862745
11289,Gabrielle,Drama|Romance,Gabrielle (2005),2005,11,2.954545455
11290,Trust the Man,Comedy|Drama|Romance,Trust the Man,2005,103,2.941747573
11291,SherryBaby,Drama,SherryBaby,2006,169,3.26035503
11292,Bio Zombie (Sun faa sau si),Comedy|Horror,Bio Zombie (Sun faa sau si),1998,9,2.722222222
11293,Idiocracy,Adventure|Comedy|Sci-Fi|Thriller,Idiocracy,2006,1881,3.276714514
11294,Jesus Camp,Documentary|Drama,Jesus Camp,2006,1248,3.791266026
11295,"Bow, The (Hwal)",Drama|Romance,"Bow, The (Hwal)",2005,49,3.653061224
11296,The Crusades,Adventure|Drama|War,The Crusades,1935,2,2.75
11297,"Tiger and the Snow, The (La tigre e la neve)",Comedy|Drama|Romance|War,"Tiger and the Snow, The (La tigre e la neve)",2005,118,3.656779661
11298,Pretty Poison,Comedy|Crime|Romance|Thriller,Pretty Poison,1968,29,3.25862069
11299,The Fountain,Drama|Fantasy|Romance,The Fountain,2006,2730,3.626007326
11300,Fear City: A Family-Style Comedy (La cité de la peur),Comedy,Fear City: A Family-Style Comedy (La cité de la peur),1994,38,4.026315789
11301,Assassin(s),Crime|Drama,Assassin(s),1997,23,3.108695652
11302,Union Pacific,Drama|Western,Union Pacific,1939,8,3.0625
11303,A Boy Named Charlie Brown,Animation|Children|Comedy|Drama,A Boy Named Charlie Brown,1969,75,3.66
11304,Snoopy Come Home,Animation|Children|Comedy|Musical,Snoopy Come Home,1972,255,3.417647059
11305,A Soldier's Sweetheart,Drama|War,A Soldier's Sweetheart,1998,1,3.5
11306,"Science of Sleep, The (La science des rêves)",Comedy|Drama|Fantasy|Romance,"Science of Sleep, The (La science des rêves)",2006,2083,3.786605857
11307,City for Conquest,Drama,City for Conquest,1940,5,3.3
11308,Initial D (Tau man ji D),Action|Crime|Drama,Initial D (Tau man ji D),2005,5,3.7
11309,Wicked,Thriller,Wicked,1998,9,3.166666667
11310,The Long Voyage Home,Drama|War,The Long Voyage Home,1940,21,3.547619048
11311,Not as a Stranger,Drama,Not as a Stranger,1955,2,2.75
11312,The Black Dahlia,Crime|Drama|Mystery|Thriller,The Black Dahlia,2006,901,2.725860155
11313,The Woods,Horror,The Woods,2006,55,2.663636364
11314,Everyone's Hero,Adventure|Animation|Children|Comedy,Everyone's Hero,2006,36,2.902777778
11315,Gridiron Gang,Drama,Gridiron Gang,2006,226,3.349557522
11316,"Seventh Continent, The (Der siebente Kontinent)",Drama,"Seventh Continent, The (Der siebente Kontinent)",1989,130,3.665384615
11317,Aaltra,Comedy|Drama,Aaltra,2004,25,3.66
11318,Wonder Man,Comedy|Fantasy|Musical,Wonder Man,1945,7,3.571428571
11319,Lisbon Story,Drama,Lisbon Story,1994,25,3.82
11320,Streamers,Drama|War,Streamers,1983,17,3.058823529
11321,Land of Plenty (Angst and Alienation in America),Drama,Land of Plenty (Angst and Alienation in America),2004,30,3.05
11322,Lemming,Drama|Mystery|Thriller,Lemming,2005,34,3.411764706
11323,Taxidermia,Comedy|Drama|Horror,Taxidermia,2006,104,3.4375
11324,Flight from Death: The Quest for Immortality,Documentary,Flight from Death: The Quest for Immortality,2003,1,4.5
11325,Yuva,Action|Adventure|Crime|Drama,Yuva,2004,11,3.590909091
11326,Mondo Topless,Documentary,Mondo Topless,1966,10,2.4
11327,The Bridge,Documentary,The Bridge,2006,154,3.659090909
11328,Vixen!,Drama,Vixen!,1968,4,3.125
11329,Empire Falls,Drama|Romance,Empire Falls,2005,21,3.166666667
11330,Piccadilly,Crime|Drama,Piccadilly,1929,3,3.333333333
11331,The Private Life of Henry VIII,Comedy|Drama,The Private Life of Henry VIII,1933,67,3.582089552
11332,Apocalypto,Adventure|Drama|Thriller,Apocalypto,2006,2679,3.629339306
11333,Household Saints,Drama,Household Saints,1993,7,3.857142857
11334,Raintree County,Drama|Romance,Raintree County,1957,11,2.681818182
11335,Flyboys,Action|Adventure|Drama|War,Flyboys,2006,313,3.313099042
11336,Jackass Number Two,Comedy|Documentary,Jackass Number Two,2006,1105,3.230316742
11337,All the King's Men,Drama,All the King's Men (2006),2006,287,3.135888502
11338,Conversations with Other Women,Comedy|Drama|Romance,Conversations with Other Women,2005,148,3.584459459
11339,The Land Before Time II: The Great Valley Adventure,Adventure|Animation|Children|Musical,The Land Before Time II: The Great Valley Adventure,1994,24,2.9375
11340,Father Sergius (Otets Sergiy),Drama|Romance,Father Sergius (Otets Sergiy),1917,1,3
11341,"Assault, The (Aanslag, De)",Drama|Romance|War,"Assault, The (Aanslag, De)",1986,8,3.5625
11342,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,7699,3.494155085
11343,Iraq for Sale: The War Profiteers,Documentary,Iraq for Sale: The War Profiteers,2006,21,3.404761905
11344,"Pan's Labyrinth (Laberinto del fauno, El)",Drama|Fantasy|Thriller,"Pan's Labyrinth (Laberinto del fauno, El)",2006,11399,4.037898061
11345,The Conqueror,Adventure|Romance|War,The Conqueror,1956,4,2
11346,The Guardian,Action|Adventure|Drama,"Guardian, The (2006)",2006,599,3.49081803
11347,Open Season,Adventure|Animation|Children|Comedy|IMAX,Open Season (2006),2006,484,3.039256198
11348,School for Scoundrels,Comedy|Crime,School for Scoundrels,2006,297,2.983164983
11349,Romy and Michele: In the Beginning,Comedy,Romy and Michele: In the Beginning,2005,3,1.5
11350,Sidewalks of London (St. Martin's Lane),Comedy,Sidewalks of London (St. Martin's Lane),1938,2,2.75
11351,G.O.R.A.,Adventure|Comedy|Sci-Fi,G.O.R.A.,2004,8,2.5625
11352,The Departed,Crime|Drama|Thriller,The Departed,2006,14309,4.109930813
11353,The Texas Chainsaw Massacre: The Beginning,Horror|Thriller,The Texas Chainsaw Massacre: The Beginning,2006,422,2.536729858
11354,Employee of the Month,Comedy,Employee of the Month (2006),2006,520,2.833653846
11355,Stormbreaker (Alex Rider: Operation Stormbreaker),Action|Children,Stormbreaker (Alex Rider: Operation Stormbreaker),2006,119,2.81512605
11356,Sirocco,Action|Drama,Sirocco,1951,8,2.8125
11357,"Hawaii, Oslo",Drama,"Hawaii, Oslo",2004,20,3.25
11358,Dante's Inferno,Action|Drama,Dante's Inferno (1935),1935,8,3.0625
11359,Antibodies (Antikörper),Crime|Drama|Horror|Thriller,Antibodies (Antikörper),2005,85,3.388235294
11360,Dr. Cyclops,Adventure|Horror|Sci-Fi,Dr. Cyclops,1940,10,3
11361,Running With Scissors,Comedy|Drama,Running With Scissors,2006,435,3.127586207
11362,Dillinger,Crime|Drama|Film-Noir,Dillinger (1945),1945,15,3.3
11363,Brute Force,Drama|Film-Noir|Thriller,Brute Force,1947,48,3.53125
11364,Ellie Parker,Comedy|Drama,Ellie Parker,2005,32,2.953125
11365,The Grudge 2,Drama|Horror|Mystery|Thriller,The Grudge 2,2006,380,2.471052632
11366,Man of the Year,Comedy|Thriller,Man of the Year (2006),2006,496,2.94858871
11367,The Marine,Action|Drama|Thriller,The Marine,2006,200,2.3875
11368,Infamous,Drama,Infamous,2006,170,3.535294118
11369,One Night with the King,Drama,One Night with the King,2006,68,3.161764706
11370,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Documentary,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006,3,2.833333333
11371,Fellini's Casanova (Il Casanova di Federico Fellini),Drama|Romance,Fellini's Casanova (Il Casanova di Federico Fellini),1976,39,3.346153846
11372,The Howards of Virginia,Drama|War,The Howards of Virginia,1940,4,3.125
11373,"Last Bolshevik, The (Tombeau d'Alexandre, Le)",Documentary,"Last Bolshevik, The (Tombeau d'Alexandre, Le)",1993,5,4.2
11374,Chapayev,Drama|War,Chapayev,1934,7,3.142857143
11375,"Elementary Particles, The (Elementarteilchen)",Drama|Romance,"Elementary Particles, The (Elementarteilchen)",2006,64,3.5625
11376,Kummelin jackpot,Comedy,Kummelin jackpot,2006,67,2.73880597
11377,Feast,Action|Comedy|Horror|Thriller,Feast,2005,246,3.239837398
11378,Offside,Comedy|Drama,Offside (2006),2006,88,3.511363636
11379,Little Children,Drama|Romance,Little Children,2006,1384,3.794797688
11380,Deliver Us from Evil,Documentary,Deliver Us from Evil (2006),2006,303,3.813531353
11381,Marie Antoinette,Drama|Romance,Marie Antoinette (1938),1938,13,3.576923077
11382,F.I.S.T.,Drama,F.I.S.T.,1978,20,2.725
11383,Facing the Giants,Action|Drama,Facing the Giants,2006,99,3.545454545
11384,Mr. Conservative: Goldwater on Goldwater,Documentary,Mr. Conservative: Goldwater on Goldwater,2006,4,3.125
11385,Broadway Bill,Comedy|Drama,Broadway Bill,1934,5,2.9
11386,The Last King of Scotland,Drama|Thriller,The Last King of Scotland,2006,4163,3.895868364
11387,The U.S. vs. John Lennon,Documentary,The U.S. vs. John Lennon,2006,170,3.564705882
11388,Shortbus,Comedy|Drama|Romance,Shortbus,2006,623,3.560995185
11389,3 Blind Mice,Crime|Mystery|Romance|Thriller,3 Blind Mice,2003,13,2.615384615
11390,Children of Men,Action|Adventure|Drama|Sci-Fi|Thriller,Children of Men,2006,8969,3.894804326
11391,The Prestige,Drama|Mystery|Sci-Fi|Thriller,The Prestige,2006,11269,4.042195403
11392,Flags of Our Fathers,Drama|War,Flags of Our Fathers,2006,1223,3.493049877
11393,Flicka,Children|Drama,Flicka,2006,83,2.759036145
11394,Sleeping Dogs Lie (a.k.a. Stay),Comedy|Drama|Romance,Sleeping Dogs Lie (a.k.a. Stay),2006,20,2.9
11395,After Five in the Jungle (Nach Fünf im Urwald),Comedy|Romance,After Five in the Jungle (Nach Fünf im Urwald),1995,1,3
11396,9th Company,Action|Drama|War,9th Company,2005,93,3.344086022
11397,Jade Warrior (Jadesoturi),Action|Adventure|Drama,Jade Warrior (Jadesoturi),2006,24,3.125
11398,Spies (Spione),Thriller,Spies (Spione),1928,11,3.409090909
11399,A Guide to Recognizing Your Saints,Crime|Drama,A Guide to Recognizing Your Saints,2006,280,3.608928571
11400,Azumi 2: Death or Love,Action|Adventure,Azumi 2: Death or Love,2005,4,2.875
11401,13 Tzameti,Film-Noir|Thriller,13 Tzameti,2005,273,3.794871795
11402,Saw III,Crime|Horror|Thriller,Saw III,2006,1490,2.879194631
11403,Catch a Fire,Drama|Thriller,Catch a Fire,2006,159,3.402515723
11404,Death of a President,Crime|Drama|Mystery|Thriller,Death of a President,2006,157,3.127388535
11405,Little Secrets,Children|Comedy|Drama,Little Secrets,2001,17,2.735294118
11406,"Man of Straw (Untertan, Der)",Comedy|Drama,"Man of Straw (Untertan, Der)",1951,2,4
11407,Corto Maltese in Siberia (Corto Maltese - La cour secrète des Arcanes),Adventure|Animation|Drama|Romance|War,Corto Maltese in Siberia (Corto Maltese - La cour secrète des Arcanes),2002,11,3.045454545
11408,5 Fingers,Drama|Thriller,5 Fingers,1952,44,3.431818182
11409,The Butterfly Effect 2,Adventure|Drama|Romance|Sci-Fi|Thriller,The Butterfly Effect 2,2006,286,2.543706294
11410,The Charge of the Light Brigade,Action|Adventure|Romance|War,"Charge of the Light Brigade, The (1936)",1936,22,3.068181818
11411,Platform (Zhantai),Drama,Platform (Zhantai),2000,9,3.277777778
11412,Lunacy (Sílení),Animation|Horror,Lunacy (Sílení),2006,26,3.25
11413,Flushed Away,Animation|Comedy,Flushed Away,2006,1009,3.434588702
11414,Perfume: The Story of a Murderer,Crime|Drama|Thriller,Perfume: The Story of a Murderer,2006,1556,3.673843188
11415,Arabesque,Adventure|Drama|Romance|Thriller,Arabesque,1966,72,3.305555556
11416,The Santa Clause 3: The Escape Clause,Comedy|Fantasy,The Santa Clause 3: The Escape Clause,2006,233,2.392703863
11417,The Long Weekend,Comedy,The Long Weekend,2005,7,2.071428571
11418,Daddy Long Legs,Musical|Romance,Daddy Long Legs (1955),1955,14,3.285714286
11419,Hi Tessa (Czesc Tereska),Drama,Hi Tessa (Czesc Tereska),2001,17,3.529411765
11420,All the Invisible Children,Drama,All the Invisible Children,2005,12,3.625
11421,Ocean Waves (Umi ga kikoeru),Animation|Drama|Romance,Ocean Waves (Umi ga kikoeru),1993,4,3.25
11422,Mad Dogs & Englishmen,Documentary|Musical,Mad Dogs & Englishmen,1971,1,4.5
11423,Four Daughters,Drama|Romance,Four Daughters,1938,9,2.888888889
11424,Arizona,Western,Arizona,1940,4,2.75
11425,"Big City, The (Mahanagar)",Drama,"Big City, The (Mahanagar)",1963,13,4
11426,"The World, the Flesh and the Devil",Drama|Romance|Sci-Fi,"The World, the Flesh and the Devil",1959,5,3
11427,Mom and Dad Save the World,Comedy|Sci-Fi,Mom and Dad Save the World,1992,73,2.630136986
11428,The Boynton Beach Bereavement Club,Comedy|Drama,The Boynton Beach Bereavement Club,2005,5,2.8
11429,Farce of the Penguins,Comedy,Farce of the Penguins,2006,4,2.75
11430,Emmet Otter's Jug-Band Christmas,Children|Comedy|Drama|Musical,Emmet Otter's Jug-Band Christmas,1977,26,3.480769231
11431,A Good Year,Comedy|Drama|Romance,A Good Year,2006,547,3.458866545
11432,Shut Up & Sing,Documentary,Shut Up & Sing,2006,269,3.656133829
11433,Vital,Thriller,Vital,2004,7,3.428571429
11434,A Foreign Affair,Comedy|Romance,A Foreign Affair,1948,73,3.602739726
11435,The Return,Sci-Fi|Thriller,The Return,2006,83,2.415662651
11436,For Your Consideration,Comedy,For Your Consideration,2006,423,3.044917258
11437,Street Fight,Documentary,Street Fight,2005,119,3.785714286
11438,Red Dust,Drama,Red Dust (2004),2004,7,3.285714286
11439,Fuck,Comedy|Documentary,Fuck,2005,116,3.297413793
11440,Shooting Dogs (a.k.a. Beyond the Gates),Documentary|Drama|War,Shooting Dogs (a.k.a. Beyond the Gates),2005,88,3.732954545
11441,Casino Royale,Action|Adventure|Thriller,Casino Royale (2006),2006,12311,3.849606043
11442,Happy Feet,Adventure|Animation|Children|Comedy|IMAX,Happy Feet,2006,1581,3.124604681
11443,Let's Go to Prison,Comedy,Let's Go to Prison,2006,189,2.817460317
11444,Déjà Vu (Deja Vu),Action|Sci-Fi|Thriller,Déjà Vu (Deja Vu),2006,2627,3.588123335
11445,Bobby,Drama,Bobby,2006,446,3.405829596
11446,Deck the Halls,Comedy,Deck the Halls,2006,125,2.16
11447,10 Items or Less,Comedy|Drama|Romance,10 Items or Less,2006,420,3.311904762
11448,The Holiday,Comedy|Romance,The Holiday,2006,1768,3.526300905
11449,I Wake Up Screaming,Crime|Film-Noir|Mystery|Romance|Thriller,I Wake Up Screaming,1941,11,3.863636364
11450,Luna de Avellaneda,Drama|Romance,Luna de Avellaneda,2004,13,3.538461538
11451,Snow Cake,Drama,Snow Cake,2006,173,3.713872832
11452,Harsh Times,Action|Crime|Drama,Harsh Times,2006,310,3.193548387
11453,London to Brighton,Crime|Drama|Thriller,London to Brighton,2006,34,3.205882353
11454,Gacy,Crime|Drama|Horror|Thriller,Gacy,2003,2,2
11455,Fast Food Nation,Drama,Fast Food Nation,2006,444,3.130630631
11456,"Bête humaine, La",Drama,"Bête humaine, La",1938,98,3.653061224
11457,Celine and Julie Go Boating (Celine et Julie vont en bateau),Drama|Fantasy|Mystery,Celine and Julie Go Boating (Celine et Julie vont en bateau),1974,31,3.725806452
11458,Min and Bill,Comedy|Drama,Min and Bill,1930,6,3.25
11459,"20,000 Years in Sing Sing",Crime|Drama,"20,000 Years in Sing Sing",1932,9,2.833333333
11460,The Great Train Robbery,Crime|Western,The Great Train Robbery,1903,66,3.340909091
11461,Simon of the Desert (Simón del desierto),Drama,Simon of the Desert (Simón del desierto),1965,99,3.848484848
11462,Tenacious D in The Pick of Destiny,Adventure|Comedy|Musical,Tenacious D in The Pick of Destiny,2006,954,3.275157233
11463,The Facts of Life,Comedy|Drama|Romance,The Facts of Life,1960,4,3.125
11464,It's A Wonderful World,Comedy|Crime|Romance,It's A Wonderful World,1939,110,3.786363636
11465,"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions)",Adventure|Comedy|Crime,"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions)",2006,134,3.645522388
11466,Reeker,Horror|Mystery,Reeker,2005,25,2.58
11467,Sitting Pretty,Comedy,Sitting Pretty,1948,8,3.25
11468,The Last Hard Men,Western,The Last Hard Men,1976,6,2.916666667
11469,"Brighter Summer Day, A (Gu ling jie shao nian sha ren shi jian)",Drama|Romance,"Brighter Summer Day, A (Gu ling jie shao nian sha ren shi jian)",1991,11,3.954545455
11470,Moog,Documentary|Musical,Moog,2004,6,3.583333333
11471,The Nativity Story,Drama,The Nativity Story,2006,131,3.328244275
11472,National Lampoon's Van Wilder: The Rise of Taj,Comedy,National Lampoon's Van Wilder: The Rise of Taj,2006,191,2.479057592
11473,Turistas,Adventure|Drama|Horror|Mystery|Thriller,Turistas,2006,205,2.53902439
11474,Blood Diamond,Action|Adventure|Crime|Drama|Thriller|War,Blood Diamond,2006,6878,3.879543472
11475,Dracula's Daughter,Drama|Horror,Dracula's Daughter,1936,29,2.810344828
11476,Doc Savage: The Man of Bronze,Adventure,Doc Savage: The Man of Bronze,1975,17,2.941176471
11477,She,Action|Adventure|Drama|Fantasy|Horror|Romance|Sci-Fi,She (1965),1965,4,2.25
11478,Triad Election (Election 2) (Hak se wui yi wo wai kwai),Crime|Drama|Thriller,Triad Election (Election 2) (Hak se wui yi wo wai kwai),2006,46,3.434782609
11479,Unaccompanied Minors,Children|Comedy,Unaccompanied Minors,2006,80,2.54375
11480,Off the Black,Drama,Off the Black,2006,20,3.35
11481,Charlotte's Web,Children|Comedy|Drama|Fantasy,Charlotte's Web (2006),2006,357,3.235294118
11482,Eragon,Action|Adventure|Fantasy,Eragon,2006,1175,2.615744681
11483,Rocky Balboa,Action|Drama,Rocky Balboa,2006,1243,3.304907482
11484,Iron Island (Jazireh Ahani),Drama,Iron Island (Jazireh Ahani),2005,7,3.214285714
11485,Fur: An Imaginary Portrait of Diane Arbus,Drama|Fantasy|Romance,Fur: An Imaginary Portrait of Diane Arbus,2006,132,3.371212121
11486,Girl Shy,Action|Comedy|Drama|Romance,Girl Shy,1924,20,3.825
11487,The Dam Busters,Action|Drama|War,The Dam Busters,1955,95,3.705263158
11488,Zombie Honeymoon,Drama|Horror|Romance,Zombie Honeymoon,2004,4,2.25
11489,Another Gay Movie,Comedy,Another Gay Movie,2006,20,2.875
11490,"Myth, The (San wa)",Action|Adventure|Comedy|Fantasy,"Myth, The (San wa)",2005,20,3.175
11491,Oyster Farmer,Drama,Oyster Farmer,2004,3,2.5
11492,Waterloo Bridge,Drama|War,Waterloo Bridge (1931),1931,10,3.35
11493,Red-Headed Woman,Comedy|Romance,Red-Headed Woman,1932,12,3.541666667
11494,Daniel,Drama,Daniel,1983,6,3.416666667
11495,Power,Drama,Power,1986,9,2.777777778
11496,Lost Horizon,Adventure|Drama|Fantasy|Musical|Romance,Lost Horizon (1973),1973,4,2.5
11497,The Man Who Never Was,Drama|War,The Man Who Never Was,1956,19,3.605263158
11498,Something Wild,Drama,Something Wild (1961),1961,1,3
11499,The Painted Veil,Drama|Romance,"Painted Veil, The (2006)",2006,869,3.768699655
11500,We Are Marshall,Drama,We Are Marshall,2006,480,3.547916667
11501,"Place Promised in Our Early Days, The (Kumo no mukô, yakusoku no basho)",Animation|Drama|Romance|Sci-Fi|War,"Place Promised in Our Early Days, The (Kumo no mukô, yakusoku no basho)",2004,30,3.566666667
11502,The Plague Dogs,Adventure|Animation|Drama,The Plague Dogs,1982,46,3.782608696
11503,The Good Shepherd,Drama|Thriller,The Good Shepherd,2006,1412,3.428116147
11504,Dreamgirls,Drama|Musical,Dreamgirls,2006,816,3.278186275
11505,"Page Turner, The (Tourneuse de pages, La)",Drama|Musical|Thriller,"Page Turner, The (Tourneuse de pages, La)",2006,80,3.48125
11506,Loose Change: Second Edition,Documentary|Mystery,Loose Change: Second Edition,2006,6,3.166666667
11507,We Feed the World,Documentary,We Feed the World,2005,3,2.833333333
11508,"Decameron, The (Decameron, Il)",Comedy|Drama,"Decameron, The (Decameron, Il)",1971,35,3.342857143
11509,Freedom Writers,Drama,Freedom Writers,2007,553,3.675406872
